ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card
260538,13592,Cameron Cook,M,62,62,61,64,64,30,63,28,34,7,9,48,7,9,16,12,25,10,27,16,12,10,37,50,52,16,22,11,10,9,10,13,48,29,54,30,GK,3,1,Right,"188cm / 6'2""",79kg / 174lb,,24,Australia,A-League,Perth Glory,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cameron-cook/260538,62.0,61.0,64.0,63.0,64.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260538_en.webp
74039,13602,Neneca,M,62,62,64,60,66,31,60,25,41,4,8,45,9,6,18,12,37,12,29,27,14,8,35,27,45,18,21,13,14,7,11,13,54,28,63,16,GK,2,1,Right,"192cm / 6'4""",80kg / 176lb,,22,Brazil,Liga Portugal,Santa Clara,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/neneca/74039,62.0,64.0,60.0,60.0,66.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74039_en.webp
173533,13618,David Button,M,62,62,60,59,61,39,61,38,40,12,12,44,13,11,11,13,35,15,35,26,12,23,39,45,60,25,47,24,19,7,17,11,60,35,65,12,GK,3,1,Right,"191cm / 6'3""",87kg / 192lb,,36,England,EFL Championship,Ipswich,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/david-button/173533,62.0,60.0,59.0,61.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/173533_en.webp
245276,13620,Mohammed Al Rubaie,M,62,67,55,60,64,37,59,35,40,18,15,45,18,19,22,21,54,22,37,39,21,17,38,53,56,27,46,24,23,30,22,22,60,34,63,31,GK,2,1,Right,"190cm / 6'3""",77kg / 170lb,,28,Saudi Arabia,ROSHN Saudi League,Al Hilal,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mohammed-al-rubaie/245276,67.0,55.0,60.0,59.0,64.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/245276_en.webp
254191,13621,Roberto Rivas,M,62,60,63,61,60,37,61,37,38,6,14,46,14,16,13,12,21,20,14,12,19,18,28,31,61,12,39,18,15,15,16,14,54,30,55,20,GK,2,1,Right,"186cm / 6'1""",80kg / 176lb,,40,Bolivia,Sudamericana,GV San José,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/roberto-rivas/254191,60.0,63.0,61.0,61.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/254191_en.webp
70435,13625,Facundo Masuero,M,62,64,66,62,60,26,63,22,33,5,8,47,8,7,17,13,32,12,16,25,12,6,28,25,45,13,38,13,13,7,13,13,52,26,60,17,GK,2,1,Right,"190cm / 6'3""",81kg / 179lb,,25,Argentina,LPF,Defensa,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/facundo-masuero/70435,64.0,66.0,62.0,63.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70435_en.webp
198039,13632,Mark Gillespie,M,62,63,61,60,64,32,61,32,33,11,16,45,12,12,19,13,42,15,34,35,12,17,30,38,54,28,48,20,11,12,11,19,55,20,61,26,GK,3,1,Right,"192cm / 6'4""",83kg / 183lb,,33,England,Premier League,Newcastle Utd,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mark-gillespie/198039,63.0,61.0,60.0,61.0,64.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/198039_en.webp
231878,13635,Tyler Miller,M,62,61,61,60,62,35,62,35,35,6,15,45,18,16,15,11,42,13,21,28,10,20,33,40,57,22,52,14,12,24,14,13,53,30,55,26,GK,2,1,Right,"193cm / 6'4""",88kg / 194lb,,32,United States,EFL League One,Bolton,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tyler-miller/231878,61.0,61.0,60.0,62.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231878_en.webp
269406,13642,Andrei Gorcea,M,62,62,62,63,66,28,60,27,30,5,6,47,7,7,13,11,38,10,18,28,10,10,33,49,53,12,33,13,12,9,13,11,48,17,54,20,GK,1,1,Right,"185cm / 6'1""",75kg / 165lb,,24,Romania,SUPERLIGA,UTA Arad,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/andrei-gorcea/269406,62.0,62.0,63.0,60.0,66.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269406_en.webp
243588,13653,Tom McGill,M,62,62,60,63,63,31,61,32,29,7,5,47,9,8,13,14,37,10,34,30,14,15,37,49,55,28,43,14,10,13,12,12,48,31,50,27,GK,2,1,Right,"185cm / 6'1""",80kg / 176lb,,25,Canada,Premier League,Brighton,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tom-mc-gill/243588,62.0,60.0,63.0,61.0,63.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243588_en.webp
248121,13654,Jackson Smith,M,62,61,59,59,63,37,61,37,36,5,9,44,8,9,17,13,33,14,15,21,14,8,38,46,58,16,37,13,10,9,12,12,47,20,48,26,GK,2,1,Right,"187cm / 6'2""",76kg / 168lb,,24,England,EFL League One,Barnsley,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jackson-smith/248121,61.0,59.0,59.0,61.0,63.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248121_en.webp
73297,13665,Stefan Krell,M,62,62,60,61,63,31,62,31,30,9,6,46,10,10,16,14,39,14,30,21,14,10,33,30,54,16,40,12,12,7,15,15,46,15,48,29,GK,2,1,Right,"189cm / 6'2""",82kg / 181lb,,33,Austria,SUPERLIGA,FC Petrolul,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/stefan-krell/73297,62.0,60.0,61.0,62.0,63.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73297_en.webp
219854,13669,Grant Smith,M,62,62,59,62,62,34,60,35,33,10,18,47,16,16,32,17,40,20,31,36,19,13,34,50,59,26,39,11,14,22,14,13,62,20,71,26,GK,3,1,Left,"185cm / 6'1""",86kg / 190lb,,32,England,EFL League Two,Bromley FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/grant-smith/219854,62.0,59.0,62.0,60.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/219854_en.webp
233868,13672,George Gavrilaș,M,62,63,60,62,62,32,60,30,34,16,18,47,16,18,11,12,61,13,33,31,15,15,29,48,59,19,30,18,14,18,13,12,49,33,51,26,GK,3,1,Right,"185cm / 6'1""",80kg / 176lb,,34,Romania,SUPERLIGA,FC Metaloglobus,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/george-gavrilas/233868,63.0,60.0,62.0,60.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233868_en.webp
184148,13678,Jo Coppens,M,62,63,60,60,61,30,64,29,31,9,11,45,17,20,36,10,34,11,26,22,16,17,35,47,57,25,37,15,11,12,13,12,54,27,62,24,GK,2,1,Left,"190cm / 6'3""",72kg / 159lb,,34,Belgium,1A Pro League,STVV,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jo-coppens/184148,63.0,60.0,60.0,64.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/184148_en.webp
202770,13680,Connor Ripley,M,62,62,61,62,64,27,62,26,28,12,11,47,20,14,14,11,45,11,33,28,13,11,24,38,54,23,33,19,14,14,12,15,63,21,80,16,GK,3,1,Right,"191cm / 6'3""",96kg / 212lb,,32,England,EFL League Two,Swindon Town,"['Far Throw', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/connor-ripley/202770,62.0,61.0,62.0,62.0,64.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/202770_en.webp
205942,13681,Silviu Lung,M,62,60,62,61,61,31,63,31,30,10,14,46,17,13,17,19,59,18,30,21,15,17,55,45,61,23,65,14,16,11,19,13,54,27,57,39,GK,3,1,Right,"189cm / 6'2""",80kg / 176lb,,36,Romania,SUPERLIGA,Univ. Craiova,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/silviu-lung/205942,60.0,62.0,61.0,63.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/205942_en.webp
221844,13682,Shao Puliang,M,62,58,62,63,59,33,63,31,35,18,16,47,18,11,14,20,46,14,42,48,15,14,37,62,65,22,58,18,12,29,23,18,39,21,36,14,GK,3,1,Right,"187cm / 6'2""",83kg / 183lb,,36,China PR,CSL,Wuhan Three Towns,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/shao-puliang/221844,58.0,62.0,63.0,63.0,59.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/221844_en.webp
264170,13688,Luis López,M,62,64,62,58,64,30,60,31,29,4,7,44,8,7,13,11,35,12,15,15,13,10,33,21,50,15,30,12,11,7,13,10,46,18,49,23,GK,3,1,Right,"197cm / 6'6""",76kg / 168lb,,24,Spain,LALIGA HYPERMOTION,SD Eibar,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luis-lopez/264170,64.0,62.0,58.0,60.0,64.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264170_en.webp
269827,13696,Erhan Erentürk,M,62,65,61,61,65,25,60,29,20,4,6,46,8,9,18,12,33,10,20,24,14,6,39,28,45,14,31,11,11,6,13,13,51,24,56,26,GK,2,1,Right,"190cm / 6'3""",78kg / 172lb,,30,Turkey,Trendyol Süper Lig,Gençlerbirliği,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/erhan-erenturk/269827,65.0,61.0,61.0,60.0,65.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269827_en.webp
190822,13707,Eirik Holmen Johansen,M,62,62,59,63,62,31,59,29,34,14,13,47,14,14,21,14,39,20,27,26,19,24,36,38,61,19,48,15,24,11,16,14,60,30,67,35,GK,3,1,Right,"201cm / 6'7""",102kg / 225lb,,33,Norway,Eliteserien,Strømsgodset IF,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/eirik-holmen-johansen/190822,62.0,59.0,63.0,59.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/190822_en.webp
247944,13711,Cătălin Straton,M,62,58,62,61,62,30,63,31,29,11,18,46,15,16,14,12,55,13,22,27,18,17,26,33,60,19,37,16,13,15,10,14,46,38,48,31,GK,2,1,Right,"191cm / 6'3""",87kg / 192lb,,36,Romania,SUPERLIGA,FC Argeș,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/catalin-straton/247944,58.0,62.0,61.0,63.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247944_en.webp
74624,13716,Simon Eriksson,M,62,60,62,61,62,29,61,29,30,8,9,46,9,5,17,13,34,11,22,20,14,12,39,29,59,14,22,7,14,9,11,13,53,26,58,25,GK,3,1,Right,"194cm / 6'4""",76kg / 168lb,,19,Sweden,Allsvenskan,IF Elfsborg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/simon-eriksson/74624,60.0,62.0,61.0,61.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74624_en.webp
260299,13722,Diego Gil,M,62,62,60,58,62,33,60,32,35,8,8,44,7,10,14,12,35,11,24,22,12,9,33,45,63,11,15,10,15,8,12,11,42,29,40,20,GK,2,1,Right,"179cm / 5'10""",71kg / 157lb,,24,Venezuela,Libertadores,Carabobo FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/diego-gil/260299,62.0,60.0,58.0,60.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260299_en.webp
264088,13725,Knut-André Skjærstein,M,62,62,61,59,62,30,61,29,32,10,12,44,12,12,18,18,42,15,32,32,16,10,32,33,59,20,35,14,15,12,12,12,57,30,65,22,GK,2,1,Left,"190cm / 6'3""",87kg / 192lb,,30,Norway,Eliteserien,Kristiansund BK,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/knut-andre-skj-rstein/264088,62.0,61.0,59.0,61.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264088_en.webp
75260,13728,Orlando Gill,M,62,63,62,60,62,24,63,22,26,6,9,45,5,6,11,10,36,12,20,26,10,7,35,27,47,18,38,13,12,7,13,10,35,22,32,20,GK,3,1,Left,"198cm / 6'6""",82kg / 181lb,,25,Paraguay,LPF,San Lorenzo,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/orlando-gill/75260,63.0,62.0,60.0,63.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/75260_en.webp
279880,13739,Renato Marin,M,62,63,61,65,61,24,60,26,20,4,5,49,5,9,10,13,35,12,19,18,11,14,39,24,53,11,37,6,10,8,14,10,39,30,41,18,GK,3,1,Left,"193cm / 6'4""",80kg / 176lb,,19,Italy,Ligue 1 McDonald's,Paris SG,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/renato-marin/279880,63.0,61.0,65.0,60.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279880_en.webp
248283,13746,Rasmus Sandberg,M,62,61,60,59,63,30,60,32,28,7,6,44,8,5,11,11,48,12,28,26,14,14,30,45,58,19,64,10,11,9,13,10,55,25,60,21,GK,2,1,Right,"185cm / 6'1""",70kg / 154lb,,24,Norway,Eliteserien,Rosenborg BK,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rasmus-sandberg/248283,61.0,60.0,59.0,60.0,63.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248283_en.webp
267480,13752,Juan Ignacio González,M,62,61,57,61,62,27,65,22,35,6,8,46,7,8,15,13,28,13,29,18,15,15,23,46,56,12,29,13,15,7,15,12,56,22,70,29,GK,3,1,Right,"184cm / 6'0""",84kg / 185lb,,32,Uruguay,LPF,Atlético Tucumán,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/juan-ignacio-gonzalez/267480,61.0,57.0,61.0,65.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/267480_en.webp
272787,13753,Simon Simoni,M,62,66,57,57,63,29,61,27,31,6,8,43,6,8,11,18,40,9,22,23,13,12,29,24,53,22,26,8,12,7,12,9,54,18,63,21,GK,3,1,Right,"192cm / 6'4""",81kg / 179lb,,21,Albania,Bundesliga 2,Kaiserslautern,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/simon-simoni/272787,66.0,57.0,57.0,61.0,63.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272787_en.webp
275161,13755,David Andersson,M,62,61,59,59,63,30,61,30,31,8,8,44,8,7,18,11,30,11,22,21,11,11,35,58,60,12,25,7,10,9,14,12,49,24,54,24,GK,2,1,Right,"187cm / 6'2""",72kg / 159lb,,22,Sweden,Allsvenskan,IFK Norrköping,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/david-andersson/275161,61.0,59.0,59.0,61.0,63.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275161_en.webp
194894,13761,Francesco Rossi,M,62,63,62,63,62,22,60,22,21,11,11,47,12,16,14,19,30,22,17,12,22,21,55,40,51,19,42,27,14,20,17,16,35,22,30,14,GK,2,1,Right,"193cm / 6'4""",83kg / 183lb,,34,Italy,Serie A Enilive,Bergamo Calcio,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/francesco-rossi/194894,63.0,62.0,63.0,60.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/194894_en.webp
275327,13771,Lovro Štubljar,M,62,63,61,62,64,21,61,21,22,8,7,47,8,9,14,13,38,10,19,29,11,14,24,30,52,17,36,7,12,8,14,15,49,29,55,26,GK,1,1,Left,"186cm / 6'1""",76kg / 168lb,,21,Slovenia,Eredivisie,FC Groningen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lovro-stubljar/275327,63.0,61.0,62.0,61.0,64.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275327_en.webp
247428,13780,David Ochoa,M,62,60,62,60,62,27,60,28,25,7,5,45,6,4,14,8,38,8,21,20,8,6,33,38,60,10,31,9,11,8,9,10,56,38,68,20,GK,2,1,Right,"188cm / 6'2""",80kg / 176lb,,24,Mexico,MLS,LAFC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/david-ochoa/247428,60.0,62.0,60.0,60.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247428_en.webp
248221,13781,Mu Pengfei,M,62,62,59,57,63,30,60,30,30,7,6,43,8,5,13,14,56,11,21,19,10,13,28,49,62,12,28,7,12,26,11,14,60,40,71,27,GK,3,1,Right,"192cm / 6'4""",89kg / 196lb,,36,China PR,CSL,Qingdao Hainiu,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mu-pengfei/248221,62.0,59.0,57.0,60.0,63.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248221_en.webp
265750,13783,Felix Wienand,M,62,61,58,54,66,32,60,31,34,8,5,41,7,8,12,12,22,10,19,22,13,14,36,34,60,14,30,9,10,8,10,12,55,22,63,27,GK,3,1,Right,"190cm / 6'3""",80kg / 176lb,,23,Germany,3. Liga,Rot-Weiss Essen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/felix-wienand/265750,61.0,58.0,54.0,60.0,66.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265750_en.webp
277642,13786,Astralaga,M,62,58,61,63,61,24,64,22,27,6,6,47,6,6,15,12,42,12,26,23,11,14,37,29,58,15,41,14,10,5,12,10,53,17,64,20,GK,3,1,Right,"190cm / 6'3""",77kg / 170lb,,21,Spain,LALIGA HYPERMOTION,Granada CF,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/astralaga/277642,58.0,61.0,63.0,64.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277642_en.webp
241052,13790,Kacper Chorążka,M,62,64,61,57,62,26,60,33,15,4,9,43,6,5,15,11,53,11,29,24,14,5,33,33,53,18,47,7,13,8,12,13,49,16,50,26,GK,2,1,Right,"189cm / 6'2""",76kg / 168lb,,26,Poland,SSE Airtricity PD,Bohemians,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kacper-chorazka/241052,64.0,61.0,57.0,60.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241052_en.webp
242105,13791,Matvei Igonen,M,62,62,59,58,62,29,60,27,31,7,10,44,10,7,13,15,48,12,28,21,15,14,30,40,60,12,41,8,15,12,16,15,54,24,60,30,GK,2,1,Right,"188cm / 6'2""",78kg / 172lb,,29,Estonia,Allsvenskan,Degerfors IF,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matvei-igonen/242105,62.0,59.0,58.0,60.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242105_en.webp
76635,13798,Igor Spiridonov,M,62,59,62,60,60,26,62,29,22,8,6,45,6,6,13,10,31,11,26,26,11,8,21,23,60,16,33,7,12,9,10,11,54,18,61,23,GK,3,1,Right,"190cm / 6'3""",81kg / 179lb,,37,Lithuania,Eliteserien,Bryne FK,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/igor-spiridonov/76635,59.0,62.0,60.0,62.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76635_en.webp
80811,13802,Gioele Zacchi,M,62,61,62,59,62,24,61,24,25,5,9,44,8,9,15,12,33,15,21,20,15,6,30,51,56,17,35,9,13,7,13,11,51,26,59,19,GK,3,1,Right,"185cm / 6'1""",85kg / 187lb,,22,Italy,Serie A Enilive,Sassuolo,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gioele-zacchi/80811,61.0,62.0,59.0,61.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/80811_en.webp
263057,13806,Toni Silić,M,62,66,58,60,62,22,61,22,22,16,16,45,17,15,16,12,49,12,25,26,14,13,25,37,58,13,28,17,13,16,12,14,39,21,42,21,GK,2,1,Right,"196cm / 6'5""",81kg / 179lb,,21,Croatia,Liga Hrvatska,Hajduk Split,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/toni-silic/263057,66.0,58.0,60.0,61.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263057_en.webp
278024,13812,Deniz Ertaş,M,62,63,60,58,66,23,59,23,24,11,11,44,8,7,17,14,31,14,30,34,14,12,29,39,56,13,33,14,10,14,14,16,36,26,35,16,GK,2,1,Right,"193cm / 6'4""",77kg / 170lb,,20,Turkey,Trendyol Süper Lig,Konyaspor,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/deniz-ertas/278024,63.0,60.0,58.0,59.0,66.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278024_en.webp
269732,13821,Rocco Ríos Novo,M,62,61,57,60,66,24,60,18,32,7,7,45,6,6,11,10,22,14,21,17,10,10,25,49,65,11,36,9,10,9,11,11,33,25,31,19,GK,2,1,Right,"178cm / 5'10""",70kg / 154lb,,23,Argentina,MLS,Inter Miami CF,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rocco-rios-novo/269732,61.0,57.0,60.0,60.0,66.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269732_en.webp
278280,13826,Filippo Rinaldi,M,62,61,62,62,65,22,56,23,20,8,6,47,7,9,15,10,39,12,21,29,10,10,22,39,56,15,33,7,12,7,15,12,47,29,53,25,GK,3,1,Right,"188cm / 6'2""",75kg / 165lb,,22,Italy,Serie A Enilive,Parma,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/filippo-rinaldi/278280,61.0,62.0,62.0,56.0,65.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278280_en.webp
206549,13833,Evan Bush,M,62,64,61,62,60,17,63,17,17,18,19,47,15,11,22,16,50,18,34,36,13,19,20,34,50,23,49,20,20,18,11,15,54,15,65,45,GK,2,1,Right,"186cm / 6'1""",85kg / 187lb,,39,United States,MLS,Columbus Crew,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/evan-bush/206549,64.0,61.0,62.0,63.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/206549_en.webp
70117,13842,Håvar Grøntvedt Jenssen,M,62,62,61,59,61,23,60,17,33,7,9,44,7,9,12,11,50,12,22,25,12,7,32,25,59,19,27,11,12,5,13,10,53,23,69,27,GK,3,1,Right,"193cm / 6'4""",93kg / 205lb,,29,Norway,Eliteserien,Sarpsborg 08,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/havar-gr-ntvedt-jenssen/70117,62.0,61.0,59.0,60.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70117_en.webp
244498,13848,Karol Szymański,M,62,65,63,52,61,24,61,20,30,10,11,39,8,7,17,18,41,12,25,14,14,9,31,25,53,23,47,18,16,21,15,14,55,23,68,26,GK,2,1,Right,"192cm / 6'4""",91kg / 201lb,,32,Poland,PKO BP Ekstraklasa,Piast Gliwice,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/karol-szymanski/244498,65.0,63.0,52.0,61.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244498_en.webp
74006,13867,Ovie Ejeheri,M,62,61,60,59,61,21,62,17,27,4,8,44,8,7,11,12,29,10,15,16,12,8,33,29,59,15,31,14,10,6,12,14,53,22,70,27,GK,3,1,Right,"195cm / 6'5""",89kg / 196lb,,22,England,3F Superliga,FC Midtjylland,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ovie-ejeheri/74006,61.0,60.0,59.0,62.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74006_en.webp
238298,13901,Marcelo Miño,M,62,64,57,52,65,18,65,18,17,4,8,39,7,7,14,10,48,14,25,24,13,5,38,48,56,14,43,9,12,10,12,13,54,25,70,16,GK,2,1,Right,"184cm / 6'0""",80kg / 176lb,,28,Argentina,LPF,Barracas Central,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marcelo-mino/238298,64.0,57.0,52.0,65.0,65.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/238298_en.webp
250804,14084,Joe Walsh,M,61,63,65,60,62,58,56,53,65,9,9,45,8,11,10,15,38,14,36,32,12,17,64,49,51,30,50,14,12,15,15,12,56,40,53,21,GK,5,1,Right,"185cm / 6'1""",78kg / 172lb,,23,England,EFL Championship,QPR,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joe-walsh/250804,63.0,65.0,60.0,56.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/250804_en.webp
239993,14106,Abraham Romero,M,61,64,61,60,62,51,63,51,52,15,17,45,20,20,15,13,25,11,19,19,10,12,55,39,44,21,35,20,13,12,10,12,64,45,69,20,GK,3,1,Right,"189cm / 6'2""",84kg / 185lb,,27,Mexico,MLS,Columbus Crew,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/abraham-romero/239993,64.0,61.0,60.0,63.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239993_en.webp
257237,14125,Ross Doohan,M,61,61,58,57,62,61,60,61,61,8,9,43,6,9,10,12,53,12,45,41,14,11,64,48,57,27,42,8,12,6,14,14,62,26,55,13,GK,3,1,Right,"186cm / 6'1""",75kg / 165lb,,27,Scotland,Scottish Prem,Celtic,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ross-doohan/257237,61.0,58.0,57.0,60.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257237_en.webp
73967,14152,Tao Paradowski,M,61,59,62,62,67,43,61,41,45,6,10,47,8,11,18,15,41,14,27,31,12,13,46,51,44,17,36,11,12,10,12,14,55,29,56,25,GK,2,1,Right,"180cm / 5'11""",71kg / 157lb,,20,France,Ligue 2 BKT,Pau FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tao-paradowski/73967,59.0,62.0,62.0,61.0,67.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73967_en.webp
257862,14160,James Belshaw,M,61,61,59,60,63,50,61,53,46,8,9,45,5,7,14,12,58,11,41,45,12,9,39,26,56,11,33,7,10,8,11,11,63,20,67,31,GK,2,1,Right,"191cm / 6'3""",86kg / 190lb,,35,England,EFL League Two,Harrogate Town,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/james-belshaw/257862,61.0,59.0,60.0,61.0,63.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257862_en.webp
212839,14181,Park Chung Hyo,M,61,61,65,58,61,46,61,44,48,15,16,44,13,17,24,20,50,14,27,17,18,20,30,52,50,25,24,22,12,13,18,14,59,24,63,25,GK,3,1,Right,"188cm / 6'2""",78kg / 172lb,,35,Korea Republic,K League 1,Gangwon FC,['Deflector'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/park-chung-hyo/212839,61.0,65.0,58.0,61.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/212839_en.webp
